latitude,longitude,valid_time_0,t2m_0,t2m_0_binned,si10_0,si10_0_binned,sde_0,sde_0_binned
35.1,75.75,2022-10-11,-5.4028015,-10 to -5 C,0.57576716,.1 to 5 m/s,0.305974,.3 to .4 m
35.1,75.9,2022-10-11,-1.3778076,-5 to 0 C,0.20076716,.1 to 5 m/s,5.834791,5 to 6 m
35.25,60.0,2022-10-11,8.447205,5 to 10 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,60.15,2022-10-11,9.7221985,5 to 10 C,1.2757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,60.3,2022-10-11,12.047211,10 to 15 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,60.45,2022-10-11,13.2221985,10 to 15 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
35.25,60.6,2022-10-11,11.147186,10 to 15 C,2.6007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,60.75,2022-10-11,11.647186,10 to 15 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,60.9,2022-10-11,12.3471985,10 to 15 C,2.150767,.1 to 5 m/s,0.0,0 to .1 m
35.25,61.05,2022-10-11,11.5971985,10 to 15 C,1.5757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,61.2,2022-10-11,7.8471985,5 to 10 C,0.70076716,.1 to 5 m/s,0.0,0 to .1 m
35.25,61.35,2022-10-11,11.322205,10 to 15 C,0.57576716,.1 to 5 m/s,0.0,0 to .1 m
35.25,61.5,2022-10-11,11.622192,10 to 15 C,0.65076715,.1 to 5 m/s,0.0,0 to .1 m
35.25,61.65,2022-10-11,9.747192,5 to 10 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,61.8,2022-10-11,6.5971985,5 to 10 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,61.95,2022-10-11,7.2471924,5 to 10 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,62.1,2022-10-11,7.7972107,5 to 10 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,62.25,2022-10-11,7.6972046,5 to 10 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,62.4,2022-10-11,6.2972107,5 to 10 C,1.9507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,62.55,2022-10-11,7.8222046,5 to 10 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,62.7,2022-10-11,7.3721924,5 to 10 C,1.3257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,62.85,2022-10-11,5.9721985,5 to 10 C,1.3507671,.1 to 5 m/s,0.0,0 to .1 m
35.25,63.0,2022-10-11,4.7221985,0 to 5 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,63.15,2022-10-11,4.8721924,0 to 5 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
35.25,63.3,2022-10-11,5.7221985,5 to 10 C,1.5757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,63.45,2022-10-11,6.5472107,5 to 10 C,1.3257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,63.6,2022-10-11,6.5971985,5 to 10 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,63.75,2022-10-11,7.3971863,5 to 10 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,63.9,2022-10-11,6.9971924,5 to 10 C,1.5507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,64.05,2022-10-11,6.0971985,5 to 10 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
35.25,64.2,2022-10-11,5.3721924,5 to 10 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,64.35,2022-10-11,5.0722046,5 to 10 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
35.25,64.5,2022-10-11,3.2221985,0 to 5 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,64.65,2022-10-11,1.7471924,0 to 5 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
35.25,64.8,2022-10-11,2.5971985,0 to 5 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
35.25,64.95,2022-10-11,2.4971924,0 to 5 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
35.25,65.1,2022-10-11,1.5971985,0 to 5 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
35.25,65.25,2022-10-11,0.7471924,0 to 5 C,1.5757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,65.4,2022-10-11,0.8222046,0 to 5 C,1.0507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,65.55,2022-10-11,0.24719238,0 to 5 C,0.20076716,.1 to 5 m/s,0.0,0 to .1 m
35.25,65.7,2022-10-11,-2.8778076,-5 to 0 C,0.30076715,.1 to 5 m/s,0.0,0 to .1 m
35.25,65.85,2022-10-11,-5.1028137,-10 to -5 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,66.0,2022-10-11,-2.9277954,-5 to 0 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,66.15,2022-10-11,-1.9277954,-5 to 0 C,0.7507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,66.3,2022-10-11,0.39718628,0 to 5 C,0.6757672,.1 to 5 m/s,0.013607,0 to .1 m
35.25,66.45,2022-10-11,1.5971985,0 to 5 C,0.15076716,.1 to 5 m/s,0.020415,0 to .1 m
35.25,66.6,2022-10-11,-0.9028015,-5 to 0 C,0.90076715,.1 to 5 m/s,5e-06,0 to .1 m
35.25,66.75,2022-10-11,-4.3027954,-5 to 0 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,66.9,2022-10-11,-5.3778076,-10 to -5 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
35.25,67.05,2022-10-11,-5.4028015,-10 to -5 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
35.25,67.2,2022-10-11,-5.6777954,-10 to -5 C,1.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,67.35,2022-10-11,-1.1777954,-5 to 0 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
35.25,67.5,2022-10-11,2.0971985,0 to 5 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,67.65,2022-10-11,3.8971863,0 to 5 C,0.82576716,.1 to 5 m/s,0.0,0 to .1 m
35.25,67.8,2022-10-11,3.9721985,0 to 5 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.25,67.95,2022-10-11,3.6221924,0 to 5 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,68.1,2022-10-11,3.9971924,0 to 5 C,1.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,68.25,2022-10-11,3.6972046,0 to 5 C,1.3507671,.1 to 5 m/s,0.0,0 to .1 m
35.25,68.4,2022-10-11,1.4472046,0 to 5 C,1.3257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,68.55,2022-10-11,-5.6777954,-10 to -5 C,0.7507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,68.7,2022-10-11,-5.7778015,-10 to -5 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,68.85,2022-10-11,-2.0278015,-5 to 0 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,69.0,2022-10-11,2.3471985,0 to 5 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
35.25,69.15,2022-10-11,5.6972046,5 to 10 C,2.6007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,69.3,2022-10-11,6.3971863,5 to 10 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,69.45,2022-10-11,5.5472107,5 to 10 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,69.6,2022-10-11,4.1221924,0 to 5 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
35.25,69.75,2022-10-11,-1.1777954,-5 to 0 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.25,69.9,2022-10-11,-3.3528137,-5 to 0 C,0.42576715,.1 to 5 m/s,0.0,0 to .1 m
35.25,70.05,2022-10-11,-1.5028076,-5 to 0 C,1.3507671,.1 to 5 m/s,0.0,0 to .1 m
35.25,70.2,2022-10-11,5.3471985,5 to 10 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,70.35,2022-10-11,4.0722046,0 to 5 C,0.8757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,70.5,2022-10-11,0.9971924,0 to 5 C,0.9257672,.1 to 5 m/s,0.0,0 to .1 m
35.25,70.65,2022-10-11,-0.6777954,-5 to 0 C,0.8757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,70.8,2022-10-11,2.0971985,0 to 5 C,0.70076716,.1 to 5 m/s,0.0,0 to .1 m
35.25,70.95,2022-10-11,1.2471924,0 to 5 C,0.52576715,.1 to 5 m/s,0.0,0 to .1 m
35.25,71.1,2022-10-11,1.8971863,0 to 5 C,0.30076715,.1 to 5 m/s,0.0,0 to .1 m
35.25,71.25,2022-10-11,4.3471985,0 to 5 C,0.60076714,.1 to 5 m/s,0.0,0 to .1 m
35.25,71.4,2022-10-11,8.9721985,5 to 10 C,0.35076717,.1 to 5 m/s,0.0,0 to .1 m
35.25,71.55,2022-10-11,7.0472107,5 to 10 C,0.35076717,.1 to 5 m/s,0.0,0 to .1 m
35.25,71.7,2022-10-11,6.7471924,5 to 10 C,0.37576717,.1 to 5 m/s,0.0,0 to .1 m
35.25,71.85,2022-10-11,7.6471863,5 to 10 C,0.82576716,.1 to 5 m/s,0.0,0 to .1 m
35.25,72.0,2022-10-11,9.147186,5 to 10 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.25,72.15,2022-10-11,5.8471985,5 to 10 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.25,72.3,2022-10-11,2.6221924,0 to 5 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,72.45,2022-10-11,1.2972107,0 to 5 C,0.8757672,.1 to 5 m/s,0.0,0 to .1 m
35.25,72.6,2022-10-11,3.5722046,0 to 5 C,0.5507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,72.75,2022-10-11,1.1471863,0 to 5 C,0.32576716,.1 to 5 m/s,0.0,0 to .1 m
35.25,72.9,2022-10-11,1.6471863,0 to 5 C,0.30076715,.1 to 5 m/s,0.0,0 to .1 m
35.25,73.05,2022-10-11,2.4971924,0 to 5 C,0.30076715,.1 to 5 m/s,0.0,0 to .1 m
35.25,73.2,2022-10-11,1.2471924,0 to 5 C,0.12576716,.1 to 5 m/s,0.0,0 to .1 m
35.25,73.35,2022-10-11,1.3971863,0 to 5 C,0.37576717,.1 to 5 m/s,0.0,0 to .1 m
35.25,73.5,2022-10-11,-2.1528015,-5 to 0 C,0.37576717,.1 to 5 m/s,0.0,0 to .1 m
35.25,73.65,2022-10-11,-5.7528076,-10 to -5 C,0.5507672,.1 to 5 m/s,0.0,0 to .1 m
35.25,73.8,2022-10-11,-5.8528137,-10 to -5 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
35.25,73.95,2022-10-11,-2.1028137,-5 to 0 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,74.1,2022-10-11,-0.12780762,-5 to 0 C,1.4507672,.1 to 5 m/s,0.354891,.3 to .4 m
35.25,74.25,2022-10-11,-0.6528015,-5 to 0 C,1.4257672,.1 to 5 m/s,0.71,.7 to .8 m
35.25,74.4,2022-10-11,-4.3027954,-5 to 0 C,2.0507672,.1 to 5 m/s,0.71,.7 to .8 m
35.25,74.55,2022-10-11,-6.6528015,-10 to -5 C,1.0507672,.1 to 5 m/s,3.544538,3 to 4 m
35.25,74.7,2022-10-11,-4.5527954,-5 to 0 C,0.6757672,.1 to 5 m/s,4.49,4 to 5 m
35.25,74.85,2022-10-11,-1.5278015,-5 to 0 C,0.42576715,.1 to 5 m/s,5.49664,5 to 6 m
35.25,75.0,2022-10-11,-1.0527954,-5 to 0 C,0.07576716,0,8.519753,8 to 9 m
35.25,75.15,2022-10-11,-5.9028015,-10 to -5 C,0.25076717,.1 to 5 m/s,2.13052,2 to 3 m
35.25,75.3,2022-10-11,-6.9277954,-10 to -5 C,0.37576717,.1 to 5 m/s,0.0,0 to .1 m
35.25,75.45,2022-10-11,-4.9028015,-5 to 0 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
35.25,75.6,2022-10-11,-0.6777954,-5 to 0 C,0.97576714,.1 to 5 m/s,0.0,0 to .1 m
35.25,75.75,2022-10-11,-0.2027893,-5 to 0 C,0.5507672,.1 to 5 m/s,6.876046,6 to 7 m
35.25,75.9,2022-10-11,-0.7778015,-5 to 0 C,0.25076717,.1 to 5 m/s,4.663025,4 to 5 m
35.4,60.0,2022-10-11,12.647186,10 to 15 C,1.3507671,.1 to 5 m/s,0.0,0 to .1 m
35.4,60.15,2022-10-11,12.797211,10 to 15 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
35.4,60.3,2022-10-11,10.872192,10 to 15 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,60.45,2022-10-11,9.197205,5 to 10 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
35.4,60.6,2022-10-11,9.897186,5 to 10 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
35.4,60.75,2022-10-11,12.0971985,10 to 15 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
35.4,60.9,2022-10-11,13.7221985,10 to 15 C,1.5007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,61.05,2022-10-11,13.7221985,10 to 15 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
35.4,61.2,2022-10-11,11.122192,10 to 15 C,1.6757672,.1 to 5 m/s,0.0,0 to .1 m
35.4,61.35,2022-10-11,9.447205,5 to 10 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,61.5,2022-10-11,9.8471985,5 to 10 C,0.97576714,.1 to 5 m/s,0.0,0 to .1 m
35.4,61.65,2022-10-11,10.147186,10 to 15 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,61.8,2022-10-11,8.297211,5 to 10 C,1.6757672,.1 to 5 m/s,0.0,0 to .1 m
35.4,61.95,2022-10-11,7.4971924,5 to 10 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
35.4,62.1,2022-10-11,7.2972107,5 to 10 C,1.2507671,.1 to 5 m/s,0.0,0 to .1 m
35.4,62.25,2022-10-11,7.0472107,5 to 10 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
35.4,62.4,2022-10-11,6.2471924,5 to 10 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
35.4,62.55,2022-10-11,7.8471985,5 to 10 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
35.4,62.7,2022-10-11,7.3222046,5 to 10 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
35.4,62.85,2022-10-11,6.4721985,5 to 10 C,1.7757672,.1 to 5 m/s,0.0,0 to .1 m
35.4,63.0,2022-10-11,7.0971985,5 to 10 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
35.4,63.15,2022-10-11,7.6471863,5 to 10 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,63.3,2022-10-11,8.747192,5 to 10 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,63.45,2022-10-11,10.297211,10 to 15 C,1.2507671,.1 to 5 m/s,0.0,0 to .1 m
35.4,63.6,2022-10-11,12.0971985,10 to 15 C,1.5507672,.1 to 5 m/s,0.0,0 to .1 m
35.4,63.75,2022-10-11,8.647186,5 to 10 C,1.3507671,.1 to 5 m/s,0.0,0 to .1 m
35.4,63.9,2022-10-11,7.4472046,5 to 10 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
35.4,64.05,2022-10-11,6.8471985,5 to 10 C,1.0507672,.1 to 5 m/s,0.0,0 to .1 m
35.4,64.2,2022-10-11,5.1221924,5 to 10 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
35.4,64.35,2022-10-11,4.3721924,0 to 5 C,1.2507671,.1 to 5 m/s,0.0,0 to .1 m
35.4,64.5,2022-10-11,3.8721924,0 to 5 C,1.5007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,64.65,2022-10-11,3.2972107,0 to 5 C,1.5007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,64.8,2022-10-11,2.3471985,0 to 5 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,64.95,2022-10-11,1.8721924,0 to 5 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,65.1,2022-10-11,0.6972046,0 to 5 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,65.25,2022-10-11,-0.4277954,-5 to 0 C,1.7757672,.1 to 5 m/s,0.0,0 to .1 m
35.4,65.4,2022-10-11,-0.7528076,-5 to 0 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
35.4,65.55,2022-10-11,1.0971985,0 to 5 C,2.7257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,65.7,2022-10-11,-0.8027954,-5 to 0 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
35.4,65.85,2022-10-11,-3.0527954,-5 to 0 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
35.4,66.0,2022-10-11,-2.1028137,-5 to 0 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.4,66.15,2022-10-11,-2.8778076,-5 to 0 C,0.60076714,.1 to 5 m/s,0.0,0 to .1 m
35.4,66.3,2022-10-11,-0.9277954,-5 to 0 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,66.45,2022-10-11,1.5722046,0 to 5 C,0.65076715,.1 to 5 m/s,0.0,0 to .1 m
35.4,66.6,2022-10-11,2.5472107,0 to 5 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
35.4,66.75,2022-10-11,0.9472046,0 to 5 C,0.82576716,.1 to 5 m/s,0.0,0 to .1 m
35.4,66.9,2022-10-11,-1.7528076,-5 to 0 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.4,67.05,2022-10-11,-4.8778076,-5 to 0 C,0.65076715,.1 to 5 m/s,0.0,0 to .1 m
35.4,67.2,2022-10-11,-7.8027954,-10 to -5 C,0.22576717,.1 to 5 m/s,0.0,0 to .1 m
35.4,67.35,2022-10-11,-3.7528076,-5 to 0 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
35.4,67.5,2022-10-11,0.3471985,0 to 5 C,1.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,67.65,2022-10-11,2.8971863,0 to 5 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
35.4,67.8,2022-10-11,2.3971863,0 to 5 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,67.95,2022-10-11,2.9971924,0 to 5 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
35.4,68.1,2022-10-11,3.5472107,0 to 5 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
35.4,68.25,2022-10-11,4.4721985,0 to 5 C,0.60076714,.1 to 5 m/s,0.0,0 to .1 m
35.4,68.4,2022-10-11,6.2471924,5 to 10 C,0.8757672,.1 to 5 m/s,0.0,0 to .1 m
35.4,68.55,2022-10-11,3.5472107,0 to 5 C,1.6757672,.1 to 5 m/s,0.07124,0 to .1 m
35.4,68.7,2022-10-11,0.6471863,0 to 5 C,1.9257672,.1 to 5 m/s,0.095,0 to .1 m
35.4,68.85,2022-10-11,-0.9527893,-5 to 0 C,1.6757672,.1 to 5 m/s,0.07127,0 to .1 m
35.4,69.0,2022-10-11,0.07220459,0 to 5 C,0.8757672,.1 to 5 m/s,5e-06,0 to .1 m
35.4,69.15,2022-10-11,-3.8778076,-5 to 0 C,0.45076716,.1 to 5 m/s,0.0,0 to .1 m
35.4,69.3,2022-10-11,-2.9277954,-5 to 0 C,0.97576714,.1 to 5 m/s,0.0,0 to .1 m
35.4,69.45,2022-10-11,-0.3027954,-5 to 0 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,69.6,2022-10-11,0.8471985,0 to 5 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.4,69.75,2022-10-11,-0.7778015,-5 to 0 C,0.47576717,.1 to 5 m/s,0.0,0 to .1 m
35.4,69.9,2022-10-11,-6.1028137,-10 to -5 C,0.22576717,.1 to 5 m/s,0.0,0 to .1 m
35.4,70.05,2022-10-11,-7.8027954,-10 to -5 C,0.65076715,.1 to 5 m/s,0.0,0 to .1 m
35.4,70.2,2022-10-11,1.2972107,0 to 5 C,1.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,70.35,2022-10-11,-1.3027954,-5 to 0 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
35.4,70.5,2022-10-11,-5.7528076,-10 to -5 C,0.8757672,.1 to 5 m/s,3.719773,3 to 4 m
35.4,70.65,2022-10-11,-7.5028076,-10 to -5 C,0.52576715,.1 to 5 m/s,7.458259,7 to 8 m
35.4,70.8,2022-10-11,-2.0527954,-5 to 0 C,1.0007671,.1 to 5 m/s,7.513044,7 to 8 m
35.4,70.95,2022-10-11,-0.5278015,-5 to 0 C,0.52576715,.1 to 5 m/s,7.514513,7 to 8 m
35.4,71.1,2022-10-11,-0.4277954,-5 to 0 C,0.32576716,.1 to 5 m/s,3.758876,3 to 4 m
35.4,71.25,2022-10-11,1.1221924,0 to 5 C,0.70076716,.1 to 5 m/s,0.0,0 to .1 m
35.4,71.4,2022-10-11,7.0971985,5 to 10 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.4,71.55,2022-10-11,6.7972107,5 to 10 C,0.32576716,.1 to 5 m/s,0.0,0 to .1 m
35.4,71.7,2022-10-11,4.4971924,0 to 5 C,0.47576717,.1 to 5 m/s,0.0,0 to .1 m
35.4,71.85,2022-10-11,2.8471985,0 to 5 C,0.37576717,.1 to 5 m/s,0.0,0 to .1 m
35.4,72.0,2022-10-11,4.3222046,0 to 5 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.4,72.15,2022-10-11,4.2471924,0 to 5 C,0.70076716,.1 to 5 m/s,0.0,0 to .1 m
35.4,72.3,2022-10-11,1.0971985,0 to 5 C,0.7507672,.1 to 5 m/s,0.0,0 to .1 m
35.4,72.45,2022-10-11,-2.1528015,-5 to 0 C,0.47576717,.1 to 5 m/s,0.0,0 to .1 m
35.4,72.6,2022-10-11,-2.4277954,-5 to 0 C,0.35076717,.1 to 5 m/s,0.0,0 to .1 m
35.4,72.75,2022-10-11,-2.4028015,-5 to 0 C,0.10076716,.1 to 5 m/s,0.0,0 to .1 m
35.4,72.9,2022-10-11,-0.7778015,-5 to 0 C,0.37576717,.1 to 5 m/s,0.0,0 to .1 m
35.4,73.05,2022-10-11,0.9971924,0 to 5 C,0.37576717,.1 to 5 m/s,0.177413,.1 to .2 m
35.4,73.2,2022-10-11,1.5971985,0 to 5 C,0.37576717,.1 to 5 m/s,0.709913,.7 to .8 m
35.4,73.35,2022-10-11,1.2221985,0 to 5 C,0.32576716,.1 to 5 m/s,0.71,.7 to .8 m
35.4,73.5,2022-10-11,1.0722046,0 to 5 C,0.45076716,.1 to 5 m/s,3.269844,3 to 4 m
35.4,73.65,2022-10-11,1.2221985,0 to 5 C,0.9257672,.1 to 5 m/s,5.83,5 to 6 m
35.4,73.8,2022-10-11,1.7972107,0 to 5 C,1.2257671,.1 to 5 m/s,5.83,5 to 6 m
35.4,73.95,2022-10-11,1.4721985,0 to 5 C,0.77576715,.1 to 5 m/s,3.217336,3 to 4 m
35.4,74.1,2022-10-11,1.1221924,0 to 5 C,0.22576717,.1 to 5 m/s,3.140056,3 to 4 m
35.4,74.25,2022-10-11,0.8721924,0 to 5 C,0.07576716,0,3.935,3 to 4 m
35.4,74.4,2022-10-11,0.9721985,0 to 5 C,0.42576715,.1 to 5 m/s,3.935,3 to 4 m
35.4,74.55,2022-10-11,0.3222046,0 to 5 C,0.15076716,.1 to 5 m/s,7.054492,7 to 8 m
35.4,74.7,2022-10-11,-0.5028076,-5 to 0 C,0.0007671588,0,8.095,8 to 9 m
35.4,74.85,2022-10-11,-2.0527954,-5 to 0 C,0.20076716,.1 to 5 m/s,6.075477,6 to 7 m
35.4,75.0,2022-10-11,-4.8528137,-5 to 0 C,0.52576715,.1 to 5 m/s,0.010493,0 to .1 m
35.4,75.15,2022-10-11,-6.1528015,-10 to -5 C,0.5507672,.1 to 5 m/s,0.0025,0 to .1 m
35.4,75.3,2022-10-11,-4.6028137,-5 to 0 C,0.32576716,.1 to 5 m/s,0.0,0 to .1 m
35.4,75.45,2022-10-11,-1.5527954,-5 to 0 C,0.37576717,.1 to 5 m/s,2.549663,2 to 3 m
35.4,75.6,2022-10-11,1.4721985,0 to 5 C,0.57576716,.1 to 5 m/s,10.204573,> 10 m
35.4,75.75,2022-10-11,0.12219238,0 to 5 C,0.20076716,.1 to 5 m/s,9.917207,9 to 10 m
35.4,75.9,2022-10-11,-3.7528076,-5 to 0 C,0.47576717,.1 to 5 m/s,4.914132,4 to 5 m
35.55,60.0,2022-10-11,11.747192,10 to 15 C,2.775767,.1 to 5 m/s,0.0,0 to .1 m
35.55,60.15,2022-10-11,8.147186,5 to 10 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.55,60.3,2022-10-11,7.7972107,5 to 10 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
35.55,60.45,2022-10-11,8.9721985,5 to 10 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
35.55,60.6,2022-10-11,9.9721985,5 to 10 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
35.55,60.75,2022-10-11,10.747192,10 to 15 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.55,60.9,2022-10-11,12.747192,10 to 15 C,1.2757672,.1 to 5 m/s,0.0,0 to .1 m
35.55,61.05,2022-10-11,13.2221985,10 to 15 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.55,61.2,2022-10-11,9.4721985,5 to 10 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
35.55,61.35,2022-10-11,6.3971863,5 to 10 C,0.52576715,.1 to 5 m/s,0.0,0 to .1 m
35.55,61.5,2022-10-11,7.3471985,5 to 10 C,0.42576715,.1 to 5 m/s,0.0,0 to .1 m
35.55,61.65,2022-10-11,8.947205,5 to 10 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
35.55,61.8,2022-10-11,7.7471924,5 to 10 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
35.55,61.95,2022-10-11,7.1972046,5 to 10 C,0.77576715,.1 to 5 m/s,0.0,0 to .1 m
35.55,62.1,2022-10-11,7.7972107,5 to 10 C,0.65076715,.1 to 5 m/s,0.0,0 to .1 m
35.55,62.25,2022-10-11,8.2221985,5 to 10 C,1.1007671,.1 to 5 m/s,0.0,0 to .1 m
35.55,62.4,2022-10-11,7.0971985,5 to 10 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
35.55,62.55,2022-10-11,7.1221924,5 to 10 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
35.55,62.7,2022-10-11,6.9721985,5 to 10 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
35.55,62.85,2022-10-11,7.2471924,5 to 10 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
35.55,63.0,2022-10-11,8.5971985,5 to 10 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
35.55,63.15,2022-10-11,8.547211,5 to 10 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
