latitude,longitude,valid_time_168,prate_168,prate_168_binned,t2m_168,t2m_168_binned,si10_168,si10_168_binned,sde_168,sde_168_binned
28.35,71.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.195038,15 to 20 C,2.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.35,71.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.195038,15 to 20 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,71.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.245056,15 to 20 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,72.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.195038,15 to 20 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.35,72.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.195038,15 to 20 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.35,72.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.195038,15 to 20 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,72.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.170044,15 to 20 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,72.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.120056,15 to 20 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.35,72.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.02005,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
28.35,72.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.820038,10 to 15 C,1.0532147,.1 to 5 m/s,0.0,0 to .1 m
28.35,73.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.64505,10 to 15 C,0.95321465,.1 to 5 m/s,0.0,0 to .1 m
28.35,73.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.570038,10 to 15 C,0.65321463,.1 to 5 m/s,0.0,0 to .1 m
28.35,73.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.495056,10 to 15 C,1.3032147,.1 to 5 m/s,0.0,0 to .1 m
28.35,73.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.295044,10 to 15 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
28.35,73.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.14505,10 to 15 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,73.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.195038,10 to 15 C,1.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.35,73.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.620056,10 to 15 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,74.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.945038,10 to 15 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,74.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.170044,15 to 20 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,74.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.14505,15 to 20 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,74.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.945038,10 to 15 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,74.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.745056,10 to 15 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,74.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.420044,10 to 15 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,75.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.945038,10 to 15 C,2.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,75.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.620056,10 to 15 C,2.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,75.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.670044,10 to 15 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,75.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.045044,10 to 15 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,75.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.670044,10 to 15 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.35,75.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.420044,15 to 20 C,1.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.35,75.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.870056,15 to 20 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,60.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.545044,10 to 15 C,3.9032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,60.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.945038,10 to 15 C,3.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,60.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.795044,10 to 15 C,3.3532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,60.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,6.920044,5 to 10 C,2.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,60.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,6.320038,5 to 10 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,60.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.89505,10 to 15 C,2.6532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,60.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.495056,10 to 15 C,3.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,61.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.620056,10 to 15 C,3.6532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,61.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.695038,10 to 15 C,3.6532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,61.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.420044,10 to 15 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,61.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.945038,10 to 15 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,61.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.89505,15 to 20 C,3.1032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,61.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.89505,15 to 20 C,4.003215,.1 to 5 m/s,0.0,0 to .1 m
28.5,61.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.745056,10 to 15 C,3.0032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,62.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.370056,10 to 15 C,2.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,62.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.920044,10 to 15 C,3.7532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,62.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.545044,10 to 15 C,5.1532145,5 to 10 m/s,0.0,0 to .1 m
28.5,62.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.445038,10 to 15 C,4.503215,.1 to 5 m/s,0.0,0 to .1 m
28.5,62.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.620056,10 to 15 C,2.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,62.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.795044,10 to 15 C,1.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,63.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.77005,5 to 10 C,0.70321465,.1 to 5 m/s,0.0,0 to .1 m
28.5,63.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.195038,10 to 15 C,0.20321465,.1 to 5 m/s,0.0,0 to .1 m
28.5,63.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.870056,5 to 10 C,0.75321466,.1 to 5 m/s,0.0,0 to .1 m
28.5,63.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.14505,5 to 10 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,63.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,8.495056,5 to 10 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,63.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.245056,10 to 15 C,2.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,63.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.820038,10 to 15 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,64.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.070038,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,64.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.695038,15 to 20 C,0.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,64.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.295044,15 to 20 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,64.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.52005,10 to 15 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,64.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.02005,10 to 15 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,64.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.52005,10 to 15 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,64.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.64505,10 to 15 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,65.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.14505,10 to 15 C,0.95321465,.1 to 5 m/s,0.0,0 to .1 m
28.5,65.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,8.870056,5 to 10 C,0.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,65.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,8.620056,5 to 10 C,0.70321465,.1 to 5 m/s,0.0,0 to .1 m
28.5,65.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.945038,10 to 15 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,65.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.695038,10 to 15 C,3.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,65.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.545044,10 to 15 C,4.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,66.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,5.045044,5 to 10 C,2.7532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,66.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,4.170044,0 to 5 C,2.8532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,66.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,7.820038,5 to 10 C,2.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,66.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.39505,10 to 15 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,66.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.195038,10 to 15 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,66.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,7.170044,5 to 10 C,1.7532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,66.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,7.14505,5 to 10 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,67.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.820038,10 to 15 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,67.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,18.945038,15 to 20 C,2.7032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,67.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,17.27005,15 to 20 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,67.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.920044,10 to 15 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,67.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.370056,10 to 15 C,2.0032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,67.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.995056,10 to 15 C,3.0032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,67.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.445038,10 to 15 C,2.8532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,68.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.27005,10 to 15 C,2.3032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,68.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.39505,10 to 15 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,68.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.64505,10 to 15 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,68.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.995056,10 to 15 C,0.6032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,68.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.620056,10 to 15 C,0.70321465,.1 to 5 m/s,0.0,0 to .1 m
28.5,68.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.045044,15 to 20 C,1.1532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,69.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.89505,10 to 15 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,69.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.945038,10 to 15 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,69.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.045044,15 to 20 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,69.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.170044,15 to 20 C,1.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,69.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.320038,15 to 20 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,69.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.170044,15 to 20 C,1.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,69.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.745056,15 to 20 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,70.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.920044,10 to 15 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,70.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.745056,10 to 15 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,70.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.52005,10 to 15 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,70.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.445038,10 to 15 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,70.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.620056,10 to 15 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,70.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.945038,10 to 15 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,70.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.27005,15 to 20 C,2.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,71.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.27005,15 to 20 C,2.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,71.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.120056,15 to 20 C,2.5032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,71.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.795044,10 to 15 C,2.5032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,71.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.820038,10 to 15 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,71.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.995056,10 to 15 C,2.3032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,71.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.120056,15 to 20 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,72.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.120056,15 to 20 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,72.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.045044,15 to 20 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,72.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.995056,10 to 15 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,72.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.89505,10 to 15 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,72.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.820038,10 to 15 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,72.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.02005,15 to 20 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,72.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.920044,10 to 15 C,1.3032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,73.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.795044,10 to 15 C,1.0532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,73.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.920044,10 to 15 C,0.75321466,.1 to 5 m/s,0.0,0 to .1 m
28.5,73.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.920044,10 to 15 C,1.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,73.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.620056,10 to 15 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,73.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.245056,10 to 15 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,73.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.070038,10 to 15 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,73.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.420044,10 to 15 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,74.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.64505,10 to 15 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,74.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.745056,10 to 15 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,74.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.670044,10 to 15 C,1.5532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,74.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.52005,10 to 15 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,74.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.370056,10 to 15 C,1.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,74.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.195038,10 to 15 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,75.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.02005,10 to 15 C,2.4532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,75.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.795044,10 to 15 C,2.6532147,.1 to 5 m/s,0.0,0 to .1 m
28.5,75.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.945038,10 to 15 C,2.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,75.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.370056,10 to 15 C,2.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.5,75.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.820038,10 to 15 C,1.9532146,.1 to 5 m/s,0.0,0 to .1 m
28.5,75.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.39505,15 to 20 C,1.6032146,.1 to 5 m/s,0.0,0 to .1 m
28.5,75.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.995056,15 to 20 C,1.6532147,.1 to 5 m/s,0.0,0 to .1 m
28.65,60.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,16.620056,15 to 20 C,4.3532147,.1 to 5 m/s,0.0,0 to .1 m
28.65,60.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.545044,10 to 15 C,2.8532147,.1 to 5 m/s,0.0,0 to .1 m
28.65,60.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.995056,5 to 10 C,2.2032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,60.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,7.89505,5 to 10 C,2.3032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,60.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.320038,5 to 10 C,2.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,60.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.64505,10 to 15 C,2.9032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,60.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.745056,5 to 10 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,61.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,8.89505,5 to 10 C,0.30321464,.1 to 5 m/s,0.0,0 to .1 m
28.65,61.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.295044,10 to 15 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,61.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.695038,10 to 15 C,2.8532147,.1 to 5 m/s,0.0,0 to .1 m
28.65,61.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.39505,15 to 20 C,3.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,61.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.945038,10 to 15 C,3.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,61.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.070038,10 to 15 C,3.0032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,61.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.870056,10 to 15 C,3.3032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,62.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.170044,10 to 15 C,3.8532147,.1 to 5 m/s,0.0,0 to .1 m
28.65,62.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.77005,10 to 15 C,4.3032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,62.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.320038,10 to 15 C,4.6532145,.1 to 5 m/s,0.0,0 to .1 m
28.65,62.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.120056,10 to 15 C,3.4532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,62.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.070038,10 to 15 C,2.1032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,62.85,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,10.795044,10 to 15 C,1.1032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,63.0,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.89505,5 to 10 C,0.8532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,63.15,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.545044,10 to 15 C,0.70321465,.1 to 5 m/s,0.0,0 to .1 m
28.65,63.3,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.120056,10 to 15 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,63.45,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.945038,5 to 10 C,2.4032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,63.6,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.320038,5 to 10 C,3.5532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,63.75,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,9.620056,5 to 10 C,4.3032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,63.9,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.02005,10 to 15 C,3.8532147,.1 to 5 m/s,0.0,0 to .1 m
28.65,64.05,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.745056,10 to 15 C,2.7032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,64.2,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.045044,10 to 15 C,1.3532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,64.35,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.52005,10 to 15 C,0.45321465,.1 to 5 m/s,0.0,0 to .1 m
28.65,64.5,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.695038,10 to 15 C,0.30321464,.1 to 5 m/s,0.0,0 to .1 m
28.65,64.65,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,12.545044,10 to 15 C,0.50321466,.1 to 5 m/s,0.0,0 to .1 m
28.65,64.8,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.045044,10 to 15 C,0.75321466,.1 to 5 m/s,0.0,0 to .1 m
28.65,64.95,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.14505,15 to 20 C,0.95321465,.1 to 5 m/s,0.0,0 to .1 m
28.65,65.1,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,15.170044,15 to 20 C,1.5032146,.1 to 5 m/s,0.0,0 to .1 m
28.65,65.25,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,14.02005,10 to 15 C,1.8032147,.1 to 5 m/s,0.0,0 to .1 m
28.65,65.4,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.64505,10 to 15 C,2.0532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,65.55,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,11.420044,10 to 15 C,2.2532146,.1 to 5 m/s,0.0,0 to .1 m
28.65,65.7,2022-10-18,0.0,0 to .0001 kg m-2 sec-1,13.820038,10 to 15 C,3.4532146,.1 to 5 m/s,0.0,0 to .1 m
