,latitude,longitude,valid_time_0,t2m_0,si10_0,sde_0,valid_time_3,prate_3,t2m_3,si10_3,sde_3,valid_time_6,prate_6,t2m_6,si10_6,sde_6,valid_time_9,prate_9,t2m_9,si10_9,sde_9,valid_time_12,prate_12,t2m_12,si10_12,sde_12,valid_time_15,prate_15,t2m_15,si10_15,sde_15,valid_time_18,prate_18,t2m_18,si10_18,sde_18,valid_time_21,prate_21,t2m_21,si10_21,sde_21,valid_time_24,prate_24,t2m_24,si10_24,sde_24,valid_time_36,prate_36,t2m_36,si10_36,sde_36,valid_time_48,prate_48,t2m_48,si10_48,sde_48,valid_time_60,prate_60,t2m_60,si10_60,sde_60,valid_time_72,prate_72,t2m_72,si10_72,sde_72,valid_time_120,prate_120,t2m_120,si10_120,sde_120,valid_time_168,prate_168,t2m_168,si10_168,sde_168,valid_time_240,prate_240,t2m_240,si10_240,sde_240
0,24.45,70.65,2023-01-08,15.003754,1.4512998,0.0,2023-01-08 03:00:00,0.0,13.777405,1.9501904,0.0,2023-01-08 06:00:00,0.0,23.937378,2.4015703,0.0,2023-01-08 09:00:00,0.0,28.620453,1.3510675,0.0,2023-01-08 12:00:00,0.0,28.45288,0.3015368,0.0,2023-01-08 15:00:00,0.0,20.861145,0.60188013,0.0,2023-01-08 18:00:00,0.0,16.736267,1.5511849,0.0,2023-01-08 21:00:00,0.0,14.784088,1.6011779,0.0,2023-01-09,0.0,13.392456,1.7515501,0.0,2023-01-09 12:00:00,0.0,27.961975,0.8535469,0.0,2023-01-10,0.0,12.849823,1.6523044,0.0,2023-01-10 12:00:00,0.0,28.047577,1.2015624,0.0,2023-01-11,0.0,10.582489,0.30288392,0.0,2023-01-13,0.0,9.590546,1.9258441,0.0,2023-01-15,0.0,4.2513733,3.5032568,0.0,2023-01-17 12:00:00,0.0,22.660858,3.2022002,0.0
0,24.6,70.65,2023-01-08,14.828766,1.1512998,0.0,2023-01-08 03:00:00,0.0,13.477386,1.5501903,0.0,2023-01-08 06:00:00,0.0,23.987396,2.2015703,0.0,2023-01-08 09:00:00,0.0,28.520477,0.90106755,0.0,2023-01-08 12:00:00,0.0,28.427887,0.8515368,0.0,2023-01-08 15:00:00,0.0,20.436127,1.0518801,0.0,2023-01-08 18:00:00,0.0,16.811249,1.7511848,0.0,2023-01-08 21:00:00,0.0,14.6091,1.301178,0.0,2023-01-09,0.0,13.142456,1.6015501,0.0,2023-01-09 12:00:00,0.0,28.111969,0.95354694,0.0,2023-01-10,0.0,13.174805,1.7523044,0.0,2023-01-10 12:00:00,0.0,28.047577,1.2015624,0.0,2023-01-11,0.0,10.732513,0.65288395,0.0,2023-01-13,0.0,9.265564,2.4758441,0.0,2023-01-15,0.0,4.426361,3.7532568,0.0,2023-01-17 12:00:00,0.0,22.585846,3.1022,0.0
0,24.6,70.5,2023-01-08,14.653778,1.2012998,0.0,2023-01-08 03:00:00,0.0,13.277405,1.4001904,0.0,2023-01-08 06:00:00,0.0,23.987396,1.9515703,0.0,2023-01-08 09:00:00,0.0,28.470459,0.8510676,0.0,2023-01-08 12:00:00,0.0,28.352875,1.1515368,0.0,2023-01-08 15:00:00,0.0,20.486145,1.5518801,0.0,2023-01-08 18:00:00,0.0,17.061249,2.001185,0.0,2023-01-08 21:00:00,0.0,15.009094,1.401178,0.0,2023-01-09,0.0,13.342468,1.6015501,0.0,2023-01-09 12:00:00,0.0,28.011963,1.353547,0.0,2023-01-10,0.0,13.624817,2.3523045,0.0,2023-01-10 12:00:00,0.0,27.897583,1.6015624,0.0,2023-01-11,0.0,11.132507,0.90288395,0.0,2023-01-13,0.0,9.290558,2.5508442,0.0,2023-01-15,0.0,4.301361,3.5032568,0.0,2023-01-17 12:00:00,0.0,22.760834,2.9522002,0.0
0,24.6,70.8,2023-01-08,15.078766,1.3512999,0.0,2023-01-08 03:00:00,0.0,13.702393,1.6001904,0.0,2023-01-08 06:00:00,0.0,23.737396,2.3015702,0.0,2023-01-08 09:00:00,0.0,28.470459,0.95106757,0.0,2023-01-08 12:00:00,0.0,28.352875,0.6015368,0.0,2023-01-08 15:00:00,0.0,20.561127,0.5018801,0.0,2023-01-08 18:00:00,0.0,16.661255,1.5011848,0.0,2023-01-08 21:00:00,0.0,14.334076,1.251178,0.0,2023-01-09,0.0,13.092468,1.6015501,0.0,2023-01-09 12:00:00,0.0,28.061981,0.6035469,0.0,2023-01-10,0.0,12.474823,1.4023044,0.0,2023-01-10 12:00:00,0.0,28.047577,0.9515624,0.0,2023-01-11,0.0,10.557495,0.7028839,0.0,2023-01-13,0.0,9.36557,2.450844,0.0,2023-01-15,0.0,4.551361,4.2032566,0.0,2023-01-17 12:00:00,0.0,22.410858,3.2022002,0.0
0,24.6,70.35,2023-01-08,14.378754,1.6012999,0.0,2023-01-08 03:00:00,0.0,13.002411,1.1501904,0.0,2023-01-08 06:00:00,0.0,23.63739,1.6015702,0.0,2023-01-08 09:00:00,0.0,28.370453,0.7510676,0.0,2023-01-08 12:00:00,0.0,28.227875,1.5015368,0.0,2023-01-08 15:00:00,0.0,20.511139,1.8518801,0.0,2023-01-08 18:00:00,0.0,17.261261,2.251185,0.0,2023-01-08 21:00:00,0.0,15.259094,1.701178,0.0,2023-01-09,0.0,13.492462,1.6015501,0.0,2023-01-09 12:00:00,0.0,27.886963,1.6535469,0.0,2023-01-10,0.0,13.724823,2.9523044,0.0,2023-01-10 12:00:00,0.0,27.697601,2.1015625,0.0,2023-01-11,0.0,11.407501,1.1528839,0.0,2023-01-13,0.0,9.265564,2.5508442,0.0,2023-01-15,0.0,3.926361,3.4532566,0.0,2023-01-17 12:00:00,0.0,22.86084,2.8522,0.0
0,24.6,70.95,2023-01-08,15.003754,1.8512999,0.0,2023-01-08 03:00:00,0.0,13.477386,1.6501904,0.0,2023-01-08 06:00:00,0.0,23.337372,2.2015703,0.0,2023-01-08 09:00:00,0.0,28.470459,0.90106755,0.0,2023-01-08 12:00:00,0.0,28.3779,0.6515368,0.0,2023-01-08 15:00:00,0.0,20.811127,0.3518801,0.0,2023-01-08 18:00:00,0.0,16.561249,1.5511849,0.0,2023-01-08 21:00:00,0.0,14.259094,1.6011779,0.0,2023-01-09,0.0,12.767456,1.8515501,0.0,2023-01-09 12:00:00,0.0,28.036957,0.40354693,0.0,2023-01-10,0.0,11.824799,1.7523044,0.0,2023-01-10 12:00:00,0.0,28.047577,0.9515624,0.0,2023-01-11,0.0,9.807495,0.85288393,0.0,2023-01-13,0.0,9.465546,2.125844,0.0,2023-01-15,0.0,4.526367,4.503257,0.0,2023-01-17 12:00:00,0.0,22.335846,3.3022,0.0
0,24.75,70.5,2023-01-08,14.47876,1.5012999,0.0,2023-01-08 03:00:00,0.0,13.252411,1.3501904,0.0,2023-01-08 06:00:00,0.0,24.13739,1.6015702,0.0,2023-01-08 09:00:00,0.0,28.320465,0.70106757,0.0,2023-01-08 12:00:00,0.0,28.0029,1.8015368,0.0,2023-01-08 15:00:00,0.0,20.311127,2.15188,0.0,2023-01-08 18:00:00,0.0,17.161255,2.4511847,0.0,2023-01-08 21:00:00,0.0,15.3591,1.951178,0.0,2023-01-09,0.0,13.617462,1.6015501,0.0,2023-01-09 12:00:00,0.0,27.761963,2.253547,0.0,2023-01-10,0.0,13.524811,2.8023045,0.0,2023-01-10 12:00:00,0.0,27.547577,1.7515624,0.0,2023-01-11,0.0,11.657501,1.6028839,0.0,2023-01-13,0.0,8.815552,2.5508442,0.0,2023-01-15,0.0,4.4763794,4.1032567,0.0,2023-01-17 12:00:00,0.0,22.460846,2.8022,0.0
0,24.75,70.35,2023-01-08,13.803772,1.6512998,0.0,2023-01-08 03:00:00,0.0,12.602386,0.8501904,0.0,2023-01-08 06:00:00,0.0,23.587372,1.2515702,0.0,2023-01-08 09:00:00,0.0,28.270477,0.6010676,0.0,2023-01-08 12:00:00,0.0,27.852875,2.0515368,0.0,2023-01-08 15:00:00,0.0,20.261139,2.10188,0.0,2023-01-08 18:00:00,0.0,17.036255,2.301185,0.0,2023-01-08 21:00:00,0.0,15.134094,2.101178,0.0,2023-01-09,0.0,13.492462,1.6015501,0.0,2023-01-09 12:00:00,0.0,27.561981,2.503547,0.0,2023-01-10,0.0,13.074799,2.7523043,0.0,2023-01-10 12:00:00,0.0,27.397583,2.2015624,0.0,2023-01-11,0.0,11.482513,1.5528839,0.0,2023-01-13,0.0,8.590546,2.250844,0.0,2023-01-15,0.0,3.676361,3.7532568,0.0,2023-01-17 12:00:00,0.0,22.61084,2.7522001,0.0
0,24.75,70.65,2023-01-08,15.053772,1.4012998,0.0,2023-01-08 03:00:00,0.0,13.727386,1.6501904,0.0,2023-01-08 06:00:00,0.0,24.237396,2.0015702,0.0,2023-01-08 09:00:00,0.0,28.320465,0.6010676,0.0,2023-01-08 12:00:00,0.0,28.102875,1.4015368,0.0,2023-01-08 15:00:00,0.0,20.286133,2.0518801,0.0,2023-01-08 18:00:00,0.0,17.161255,2.4511847,0.0,2023-01-08 21:00:00,0.0,15.2341,1.751178,0.0,2023-01-09,0.0,13.517456,1.7515501,0.0,2023-01-09 12:00:00,0.0,27.886963,1.853547,0.0,2023-01-10,0.0,13.649811,2.5523045,0.0,2023-01-10 12:00:00,0.0,27.647583,1.3515624,0.0,2023-01-11,0.0,11.457489,1.5028839,0.0,2023-01-13,0.0,9.015564,2.8508441,0.0,2023-01-15,0.0,4.901367,4.3532567,0.0,2023-01-17 12:00:00,0.0,22.285858,2.9522002,0.0
0,24.75,70.8,2023-01-08,15.428772,1.6012999,0.0,2023-01-08 03:00:00,0.0,13.977386,1.8001903,0.0,2023-01-08 06:00:00,0.0,24.187378,2.2015703,0.0,2023-01-08 09:00:00,0.0,28.370453,0.5010676,0.0,2023-01-08 12:00:00,0.0,28.20288,1.1015368,0.0,2023-01-08 15:00:00,0.0,20.161133,1.7018801,0.0,2023-01-08 18:00:00,0.0,16.986267,2.301185,0.0,2023-01-08 21:00:00,0.0,14.834076,1.551178,0.0,2023-01-09,0.0,13.41745,1.8515501,0.0,2023-01-09 12:00:00,0.0,28.011963,1.353547,0.0,2023-01-10,0.0,13.349823,1.9523044,0.0,2023-01-10 12:00:00,0.0,27.697601,1.1015624,0.0,2023-01-11,0.0,10.832489,1.3528839,0.0,2023-01-13,0.0,9.165558,3.125844,0.0,2023-01-15,0.0,5.176361,4.753257,0.0,2023-01-17 12:00:00,0.0,22.035858,3.0022001,0.0
0,24.75,70.95,2023-01-08,15.328766,2.1012998,0.0,2023-01-08 03:00:00,0.0,13.827393,2.0001905,0.0,2023-01-08 06:00:00,0.0,23.737396,2.2015703,0.0,2023-01-08 09:00:00,0.0,28.370453,0.25106758,0.0,2023-01-08 12:00:00,0.0,28.2529,0.7515368,0.0,2023-01-08 15:00:00,0.0,20.236145,1.2018801,0.0,2023-01-08 18:00:00,0.0,16.561249,1.8511848,0.0,2023-01-08 21:00:00,0.0,14.384094,1.751178,0.0,2023-01-09,0.0,13.16745,2.0515501,0.0,2023-01-09 12:00:00,0.0,28.036957,0.70354694,0.0,2023-01-10,0.0,12.349823,1.9023044,0.0,2023-01-10 12:00:00,0.0,27.74759,1.0515624,0.0,2023-01-11,0.0,10.282501,1.2528839,0.0,2023-01-13,0.0,9.415558,2.9258442,0.0,2023-01-15,0.0,5.026367,4.8532567,0.0,2023-01-17 12:00:00,0.0,22.035858,3.2022002,0.0
0,24.9,70.8,2023-01-08,15.253754,2.0012999,0.0,2023-01-08 03:00:00,0.0,13.627411,2.0001905,0.0,2023-01-08 06:00:00,0.0,24.037384,2.2015703,0.0,2023-01-08 09:00:00,0.0,28.195465,0.90106755,0.0,2023-01-08 12:00:00,0.0,27.777893,1.8515368,0.0,2023-01-08 15:00:00,0.0,20.061127,2.35188,0.0,2023-01-08 18:00:00,0.0,17.111267,2.501185,0.0,2023-01-08 21:00:00,0.0,15.1091,1.751178,0.0,2023-01-09,0.0,13.29245,1.7015501,0.0,2023-01-09 12:00:00,0.0,27.661957,2.403547,0.0,2023-01-10,0.0,13.399811,2.2023044,0.0,2023-01-10 12:00:00,0.0,27.297577,1.0515624,0.0,2023-01-11,0.0,11.282501,1.6528839,0.0,2023-01-13,0.0,8.415558,2.9258442,0.0,2023-01-15,0.0,4.801361,4.7032566,0.0,2023-01-17 12:00:00,0.0,21.785858,2.9522002,0.0
0,24.9,70.95,2023-01-08,15.253754,2.5012999,0.0,2023-01-08 03:00:00,0.0,13.602386,2.2001903,0.0,2023-01-08 06:00:00,0.0,23.63739,2.2515702,0.0,2023-01-08 09:00:00,0.0,28.120453,0.5010676,0.0,2023-01-08 12:00:00,0.0,27.927887,1.3515368,0.0,2023-01-08 15:00:00,0.0,19.911133,1.9518801,0.0,2023-01-08 18:00:00,0.0,16.786255,2.051185,0.0,2023-01-08 21:00:00,0.0,14.459076,1.751178,0.0,2023-01-09,0.0,13.117462,1.9515501,0.0,2023-01-09 12:00:00,0.0,27.786957,1.6535469,0.0,2023-01-10,0.0,12.649811,1.9523044,0.0,2023-01-10 12:00:00,0.0,27.297577,1.0515624,0.0,2023-01-11,0.0,10.582489,1.5028839,0.0,2023-01-13,0.0,8.765564,3.000844,0.0,2023-01-15,0.0,4.7513733,4.753257,0.0,2023-01-17 12:00:00,0.0,21.61084,3.1022,0.0
0,24.9,70.5,2023-01-08,14.078766,1.7512999,0.0,2023-01-08 03:00:00,0.0,12.927399,1.4001904,0.0,2023-01-08 06:00:00,0.0,23.737396,1.3015703,0.0,2023-01-08 09:00:00,0.0,28.045471,1.0510676,0.0,2023-01-08 12:00:00,0.0,27.45288,2.4015367,0.0,2023-01-08 15:00:00,0.0,19.986145,2.35188,0.0,2023-01-08 18:00:00,0.0,16.661255,2.4011848,0.0,2023-01-08 21:00:00,0.0,14.884094,2.251178,0.0,2023-01-09,0.0,13.492462,1.6515502,0.0,2023-01-09 12:00:00,0.0,27.286957,2.903547,0.0,2023-01-10,0.0,12.824799,2.6523044,0.0,2023-01-10 12:00:00,0.0,27.197601,1.7015624,0.0,2023-01-11,0.0,11.407501,1.6028839,0.0,2023-01-13,0.0,8.11557,2.275844,0.0,2023-01-15,0.0,4.176361,4.4532566,0.0,2023-01-17 12:00:00,0.0,22.260834,2.7522001,0.0
0,24.9,70.65,2023-01-08,14.778778,1.8012998,0.0,2023-01-08 03:00:00,0.0,13.377411,1.8001903,0.0,2023-01-08 06:00:00,0.0,24.13739,1.8015703,0.0,2023-01-08 09:00:00,0.0,28.095459,1.0510676,0.0,2023-01-08 12:00:00,0.0,27.6279,2.1515367,0.0,2023-01-08 15:00:00,0.0,20.111145,2.40188,0.0,2023-01-08 18:00:00,0.0,16.886261,2.4511847,0.0,2023-01-08 21:00:00,0.0,15.134094,2.101178,0.0,2023-01-09,0.0,13.492462,1.6015501,0.0,2023-01-09 12:00:00,0.0,27.461975,2.703547,0.0,2023-01-10,0.0,13.224823,2.6023045,0.0,2023-01-10 12:00:00,0.0,27.297577,1.2515624,0.0,2023-01-11,0.0,11.432495,1.6528839,0.0,2023-01-13,0.0,8.265564,2.575844,0.0,2023-01-15,0.0,4.651367,4.653257,0.0,2023-01-17 12:00:00,0.0,22.035858,2.8522,0.0
0,25.05,70.35,2023-01-08,12.97876,1.7512999,0.0,2023-01-08 03:00:00,0.0,11.727386,0.4501904,0.0,2023-01-08 06:00:00,0.0,21.987396,0.85157025,0.0,2023-01-08 09:00:00,0.0,27.470459,1.3010676,0.0,2023-01-08 12:00:00,0.0,26.927887,2.5015368,0.0,2023-01-08 15:00:00,0.0,19.361145,1.7518802,0.0,2023-01-08 18:00:00,0.0,15.761261,1.8011849,0.0,2023-01-08 21:00:00,0.0,13.684082,2.001178,0.0,2023-01-09,0.0,12.642456,1.6515502,0.0,2023-01-09 12:00:00,0.0,26.661957,3.1035469,0.0,2023-01-10,0.0,11.599823,1.8523045,0.0,2023-01-10 12:00:00,0.0,26.897583,2.1515625,0.0,2023-01-11,0.0,10.657501,0.90288395,0.0,2023-01-13,0.0,7.3405457,1.6008441,0.0,2023-01-15,0.0,2.801361,3.8532567,0.0,2023-01-17 12:00:00,0.0,22.260834,2.8022,0.0
0,25.05,70.8,2023-01-08,14.97876,2.2013,0.0,2023-01-08 03:00:00,0.0,13.227386,2.0501904,0.0,2023-01-08 06:00:00,0.0,23.88739,2.2015703,0.0,2023-01-08 09:00:00,0.0,28.020477,1.5010676,0.0,2023-01-08 12:00:00,0.0,27.352875,2.5015368,0.0,2023-01-08 15:00:00,0.0,19.861145,2.5018802,0.0,2023-01-08 18:00:00,0.0,16.636261,2.301185,0.0,2023-01-08 21:00:00,0.0,14.8591,1.751178,0.0,2023-01-09,0.0,12.992462,1.4015502,0.0,2023-01-09 12:00:00,0.0,27.261963,2.953547,0.0,2023-01-10,0.0,13.024811,2.0523045,0.0,2023-01-10 12:00:00,0.0,27.047577,0.75156236,0.0,2023-01-11,0.0,11.157501,1.5528839,0.0,2023-01-13,0.0,7.790558,2.5508442,0.0,2023-01-15,0.0,4.426361,4.5532565,0.0,2023-01-17 12:00:00,0.0,21.585846,2.7522001,0.0
0,25.05,70.5,2023-01-08,13.778778,1.8512999,0.0,2023-01-08 03:00:00,0.0,12.602386,1.3501904,0.0,2023-01-08 06:00:00,0.0,23.187378,0.80157024,0.0,2023-01-08 09:00:00,0.0,27.695465,1.5010676,0.0,2023-01-08 12:00:00,0.0,27.0029,2.6515367,0.0,2023-01-08 15:00:00,0.0,19.486145,2.0518801,0.0,2023-01-08 18:00:00,0.0,16.036255,1.9511849,0.0,2023-01-08 21:00:00,0.0,14.259094,2.051178,0.0,2023-01-09,0.0,13.142456,1.6015501,0.0,2023-01-09 12:00:00,0.0,26.861969,3.153547,0.0,2023-01-10,0.0,12.224823,2.0523045,0.0,2023-01-10 12:00:00,0.0,26.99759,1.6515623,0.0,2023-01-11,0.0,10.932495,1.1528839,0.0,2023-01-13,0.0,7.540558,1.9008441,0.0,2023-01-15,0.0,3.6513672,4.3032565,0.0,2023-01-17 12:00:00,0.0,22.060852,2.7022002,0.0
0,25.05,70.65,2023-01-08,14.503754,1.9512998,0.0,2023-01-08 03:00:00,0.0,13.102386,1.9001904,0.0,2023-01-08 06:00:00,0.0,23.987396,1.4015703,0.0,2023-01-08 09:00:00,0.0,27.920471,1.6010675,0.0,2023-01-08 12:00:00,0.0,27.177887,2.6515367,0.0,2023-01-08 15:00:00,0.0,19.661133,2.3018801,0.0,2023-01-08 18:00:00,0.0,16.311249,2.1011848,0.0,2023-01-08 21:00:00,0.0,14.709076,1.951178,0.0,2023-01-09,0.0,13.267456,1.4515501,0.0,2023-01-09 12:00:00,0.0,27.036957,3.1035469,0.0,2023-01-10,0.0,12.724823,2.1523044,0.0,2023-01-10 12:00:00,0.0,27.047577,1.0515624,0.0,2023-01-11,0.0,11.057495,1.4028839,0.0,2023-01-13,0.0,7.61557,2.2258441,0.0,2023-01-15,0.0,4.2263794,4.4532566,0.0,2023-01-17 12:00:00,0.0,21.835846,2.6522002,0.0
0,25.2,70.8,2023-01-08,14.778778,2.3512998,0.0,2023-01-08 03:00:00,0.0,13.127411,2.0501904,0.0,2023-01-08 06:00:00,0.0,24.13739,1.9515703,0.0,2023-01-08 09:00:00,0.0,27.770477,2.0510676,0.0,2023-01-08 12:00:00,0.0,26.852875,2.8515368,0.0,2023-01-08 15:00:00,0.0,19.311127,2.2518802,0.0,2023-01-08 18:00:00,0.0,15.961273,2.051185,0.0,2023-01-08 21:00:00,0.0,14.3591,1.8511779,0.0,2023-01-09,0.0,12.892456,1.4515501,0.0,2023-01-09 12:00:00,0.0,26.811981,3.1035469,0.0,2023-01-10,0.0,12.599823,1.9523044,0.0,2023-01-10 12:00:00,0.0,26.797577,0.50156236,0.0,2023-01-11,0.0,11.157501,1.4028839,0.0,2023-01-13,0.0,7.290558,2.325844,0.0,2023-01-15,0.0,4.301361,4.503257,0.0,2023-01-17 12:00:00,0.0,21.460846,2.5522,0.0
0,25.2,70.65,2023-01-08,14.178772,2.3012998,0.0,2023-01-08 03:00:00,0.0,12.952393,1.8501904,0.0,2023-01-08 06:00:00,0.0,23.787384,0.80157024,0.0,2023-01-08 09:00:00,0.0,27.620453,2.1010675,0.0,2023-01-08 12:00:00,0.0,26.70288,2.8515368,0.0,2023-01-08 15:00:00,0.0,19.136139,1.9518801,0.0,2023-01-08 18:00:00,0.0,15.711273,1.8011849,0.0,2023-01-08 21:00:00,0.0,14.034088,1.8511779,0.0,2023-01-09,0.0,12.942474,1.5515501,0.0,2023-01-09 12:00:00,0.0,26.636963,3.153547,0.0,2023-01-10,0.0,12.274811,1.9023044,0.0,2023-01-10 12:00:00,0.0,26.897583,1.0515624,0.0,2023-01-11,0.0,10.782501,1.0528839,0.0,2023-01-13,0.0,7.0655518,1.9258441,0.0,2023-01-15,0.0,3.926361,4.3532567,0.0,2023-01-17 12:00:00,0.0,21.710846,2.5522,0.0
0,25.2,70.5,2023-01-08,13.47876,2.1512997,0.0,2023-01-08 03:00:00,0.0,12.327393,1.2001904,0.0,2023-01-08 06:00:00,0.0,22.687378,0.45157027,0.0,2023-01-08 09:00:00,0.0,27.420471,1.8510675,0.0,2023-01-08 12:00:00,0.0,26.677887,2.6515367,0.0,2023-01-08 15:00:00,0.0,19.011139,1.6518801,0.0,2023-01-08 18:00:00,0.0,15.411255,1.6011848,0.0,2023-01-08 21:00:00,0.0,13.584076,1.801178,0.0,2023-01-09,0.0,12.617462,1.6015501,0.0,2023-01-09 12:00:00,0.0,26.511963,3.153547,0.0,2023-01-10,0.0,11.674805,1.7023044,0.0,2023-01-10 12:00:00,0.0,26.897583,1.6515623,0.0,2023-01-11,0.0,10.382507,0.8028839,0.0,2023-01-13,0.0,6.86557,1.575844,0.0,2023-01-15,0.0,3.2763672,4.153257,0.0,2023-01-17 12:00:00,0.0,21.910858,2.6522002,0.0
0,25.35,70.65,2023-01-08,13.878754,2.7512999,0.0,2023-01-08 03:00:00,0.0,12.627411,1.8001903,0.0,2023-01-08 06:00:00,0.0,23.487396,0.30157027,0.0,2023-01-08 09:00:00,0.0,27.345459,2.4010675,0.0,2023-01-08 12:00:00,0.0,26.352875,2.8515368,0.0,2023-01-08 15:00:00,0.0,18.736145,1.6518801,0.0,2023-01-08 18:00:00,0.0,15.111267,1.6011848,0.0,2023-01-08 21:00:00,0.0,13.3591,1.751178,0.0,2023-01-09,0.0,12.492462,1.7015501,0.0,2023-01-09 12:00:00,0.0,26.311981,3.203547,0.0,2023-01-10,0.0,11.824799,1.8023044,0.0,2023-01-10 12:00:00,0.0,26.697601,1.1515623,0.0,2023-01-11,0.0,10.532501,0.9528839,0.0,2023-01-13,0.0,6.61557,1.6758441,0.0,2023-01-15,0.0,3.6513672,4.3032565,0.0,2023-01-17 12:00:00,0.0,21.535858,2.5022001,0.0
0,25.35,70.35,2023-01-08,12.828766,2.2512999,0.0,2023-01-08 03:00:00,0.0,11.352386,0.5001904,0.0,2023-01-08 06:00:00,0.0,21.087372,0.7515703,0.0,2023-01-08 09:00:00,0.0,27.020477,1.4010676,0.0,2023-01-08 12:00:00,0.0,26.45288,2.4015367,0.0,2023-01-08 15:00:00,0.0,18.636139,1.3018801,0.0,2023-01-08 18:00:00,0.0,14.861267,1.4011849,0.0,2023-01-08 21:00:00,0.0,12.684082,1.6011779,0.0,2023-01-09,0.0,11.442474,1.5515501,0.0,2023-01-09 12:00:00,0.0,26.161957,3.1035469,0.0,2023-01-10,0.0,10.499817,1.3023044,0.0,2023-01-10 12:00:00,0.0,26.597595,2.1515625,0.0,2023-01-11,0.0,9.657501,0.85288393,0.0,2023-01-13,0.0,6.290558,1.2258441,0.0,2023-01-15,0.0,2.4763794,3.8032568,0.0,2023-01-17 12:00:00,0.0,21.910858,2.7522001,0.0
0,25.35,70.5,2023-01-08,13.428772,2.6012998,0.0,2023-01-08 03:00:00,0.0,12.202393,1.1501904,0.0,2023-01-08 06:00:00,0.0,22.287384,0.40157026,0.0,2023-01-08 09:00:00,0.0,27.195465,1.9510676,0.0,2023-01-08 12:00:00,0.0,26.3779,2.6515367,0.0,2023-01-08 15:00:00,0.0,18.686127,1.4518801,0.0,2023-01-08 18:00:00,0.0,15.011261,1.5511849,0.0,2023-01-08 21:00:00,0.0,13.084076,1.701178,0.0,2023-01-09,0.0,12.117462,1.6015501,0.0,2023-01-09 12:00:00,0.0,26.261963,3.203547,0.0,2023-01-10,0.0,11.274811,1.6023045,0.0,2023-01-10 12:00:00,0.0,26.697601,1.7515624,0.0,2023-01-11,0.0,10.057495,0.8028839,0.0,2023-01-13,0.0,6.4655457,1.4758441,0.0,2023-01-15,0.0,3.1513672,4.2032566,0.0,2023-01-17 12:00:00,0.0,21.760834,2.6022,0.0
0,25.5,70.5,2023-01-08,13.428772,3.2013,0.0,2023-01-08 03:00:00,0.0,12.227386,1.5001904,0.0,2023-01-08 06:00:00,0.0,22.237396,0.30157027,0.0,2023-01-08 09:00:00,0.0,27.045471,1.9510676,0.0,2023-01-08 12:00:00,0.0,26.20288,2.701537,0.0,2023-01-08 15:00:00,0.0,18.486145,1.3018801,0.0,2023-01-08 18:00:00,0.0,14.736267,1.4011849,0.0,2023-01-08 21:00:00,0.0,12.7341,1.6011779,0.0,2023-01-09,0.0,11.617462,1.5515501,0.0,2023-01-09 12:00:00,0.0,26.036957,3.203547,0.0,2023-01-10,0.0,10.849823,1.6523044,0.0,2023-01-10 12:00:00,0.0,26.49759,1.8015624,0.0,2023-01-11,0.0,9.882507,0.9528839,0.0,2023-01-13,0.0,6.290558,1.3758441,0.0,2023-01-15,0.0,3.2763672,4.403257,0.0,2023-01-17 12:00:00,0.0,21.560852,2.5022001,0.0
0,25.5,70.35,2023-01-08,12.878754,2.7512999,0.0,2023-01-08 03:00:00,0.0,11.452393,0.7501904,0.0,2023-01-08 06:00:00,0.0,21.087372,0.7015703,0.0,2023-01-08 09:00:00,0.0,26.870453,1.4010676,0.0,2023-01-08 12:00:00,0.0,26.227875,2.5015368,0.0,2023-01-08 15:00:00,0.0,18.486145,1.2018801,0.0,2023-01-08 18:00:00,0.0,14.561249,1.3511848,0.0,2023-01-08 21:00:00,0.0,12.434082,1.501178,0.0,2023-01-09,0.0,10.942474,1.4515501,0.0,2023-01-09 12:00:00,0.0,25.961975,3.153547,0.0,2023-01-10,0.0,9.999817,1.3523045,0.0,2023-01-10 12:00:00,0.0,26.397583,2.1515625,0.0,2023-01-11,0.0,9.457489,1.0528839,0.0,2023-01-13,0.0,6.040558,1.2508441,0.0,2023-01-15,0.0,2.6263733,4.1032567,0.0,2023-01-17 12:00:00,0.0,21.760834,2.6522002,0.0
0,23.85,67.65,2023-01-08,16.22876,5.2012997,0.0,2023-01-08 03:00:00,0.0,15.827393,5.6501904,0.0,2023-01-08 06:00:00,0.0,20.787384,5.95157,0.0,2023-01-08 09:00:00,0.0,25.020477,2.6510675,0.0,2023-01-08 12:00:00,0.0,24.527893,1.1515368,0.0,2023-01-08 15:00:00,0.0,20.886139,3.0018802,0.0,2023-01-08 18:00:00,0.0,18.861267,3.6511848,0.0,2023-01-08 21:00:00,0.0,17.3591,4.701178,0.0,2023-01-09,0.0,15.992462,3.85155,0.0,2023-01-09 12:00:00,0.0,24.011963,3.203547,0.0,2023-01-10,0.0,15.874817,4.7523046,0.0,2023-01-10 12:00:00,0.0,24.197601,2.1515625,0.0,2023-01-11,0.0,17.932495,2.952884,0.0,2023-01-13,0.0,15.090546,6.375844,0.0,2023-01-15,0.0,9.876373,6.153257,0.0,2023-01-17 12:00:00,0.0,21.560852,2.5022001,0.0
